SPY US Equity,,,
Dates,PX_OPEN,PX_LAST,PX_VOLUME
2/15/1996,65.469,65.203,889500
2/16/1996,65.078,64.938,606100
2/20/1996,64.438,64.297,492300
2/21/1996,64.422,65.094,434000
2/22/1996,65.453,66.125,721400
2/23/1996,66.5,65.938,1430400
2/26/1996,65.75,65,1408400
2/27/1996,65.156,64.797,601000
2/28/1996,65.313,64.5,865900
2/29/1996,64.125,63.875,914300
3/1/1996,64.641,64.891,1452600
3/4/1996,65.031,65.266,652600
3/5/1996,65.109,65.875,402000
3/6/1996,65.781,65.297,624700
3/7/1996,65.422,65.625,534200
3/8/1996,64.188,63.5,2289900
3/11/1996,63.25,64.234,1511400
3/12/1996,63.813,63.734,1385300
3/13/1996,64.156,64.172,1019300
3/14/1996,64.266,64.453,725600
3/15/1996,64.063,64.125,869200
3/18/1996,64.719,65.359,917600
3/19/1996,65.938,65.219,858500
3/20/1996,65.531,65.141,744300
3/21/1996,65.219,64.984,650800
3/22/1996,65.016,65.156,344500
3/25/1996,65.75,65.031,802400
3/26/1996,64.922,65.344,969400
3/27/1996,65.438,64.75,809600
3/28/1996,64.516,65,1001300
3/29/1996,65.188,64.688,457700
4/1/1996,65,65.438,773400
4/2/1996,65.516,65.563,638800
4/3/1996,65.328,65.563,288000
4/4/1996,65.563,65.516,934900
4/8/1996,63.875,64.391,2217200
4/9/1996,64.641,64.141,1180900
4/10/1996,64.031,63,939500
4/11/1996,63.156,62.922,1276000
4/12/1996,63.359,63.719,411300
4/15/1996,64.047,64.25,484200
4/16/1996,64.375,64.438,429700
4/17/1996,64.375,64.281,525300
4/18/1996,64.438,64.375,818600
4/19/1996,64.688,64.531,885100
4/22/1996,65.125,65.031,828900
4/23/1996,64.922,65.234,225400
4/24/1996,65.563,65,699000
4/25/1996,65.141,65.297,475500
4/26/1996,65.469,65.438,563300
4/29/1996,65.156,65.438,219900
4/30/1996,65.438,65.391,184400
5/1/1996,65.375,65.531,561900
5/2/1996,65.016,64.406,1299600
5/3/1996,64.781,64.313,1329300
5/6/1996,64.563,64.25,647500
5/7/1996,64.25,63.984,582100
5/8/1996,63.672,64.781,1694700
5/9/1996,64.563,64.734,593400
5/10/1996,65.375,65.375,925100
5/13/1996,65.531,66.359,867500
5/14/1996,66.625,66.766,632300
5/15/1996,66.781,66.688,466900
5/16/1996,66.313,66.828,514400
5/17/1996,67,67.188,427700
5/20/1996,67.656,67.641,788500
5/21/1996,67.75,67.547,352700
5/22/1996,67.625,68.188,1218100
5/23/1996,68.281,67.906,967900
5/24/1996,67.969,68.172,659100
5/28/1996,68.375,67.484,456400
5/29/1996,67.625,67.031,649600
5/30/1996,66.938,67.375,895800
5/31/1996,67.359,66.875,923500
6/3/1996,66.891,67.063,503100
6/4/1996,67.375,67.531,627100
6/5/1996,67.563,68.125,428000
6/6/1996,68.5,67.625,523300
6/7/1996,66.188,67.625,1422800
6/10/1996,67.531,67.406,548800
6/11/1996,67.656,67.344,688700
6/12/1996,67.563,67.219,1120600
6/13/1996,67.375,67.219,1502000
6/14/1996,67.25,66.938,1468200
6/17/1996,66.969,66.891,1101000
6/18/1996,66.844,66.344,718000
6/19/1996,66.656,66.641,552100
6/20/1996,66.703,66.594,1234400
6/21/1996,66.563,66.813,573300
6/24/1996,66.969,66.938,416500
6/25/1996,67.125,66.859,454400
6/26/1996,66.781,66.406,838200
6/27/1996,66.406,66.875,1090500
6/28/1996,67.156,67.109,1060800
7/1/1996,67.281,67.688,471300
7/2/1996,67.625,67.438,389400
7/3/1996,67.406,67.297,308300
7/5/1996,66.125,65.578,842900
7/8/1996,65.625,65.313,942000
7/9/1996,65.609,65.578,739200
7/10/1996,65.563,65.844,1132300
7/11/1996,65.563,64.516,1587400
7/12/1996,64.625,64.563,1312000
7/15/1996,64.719,62.656,1951300
7/16/1996,62.844,62.813,4141000
7/17/1996,63.75,63.563,1340500
7/18/1996,63.75,64.438,1432500
7/19/1996,64.281,63.969,1216000
7/22/1996,63.531,63.5,519800
7/23/1996,63.594,62.688,1479800
7/24/1996,61.938,62.813,2463400
7/25/1996,63.438,63.375,1989800
7/26/1996,63.563,63.719,642300
7/29/1996,63.625,63.016,1297900
7/30/1996,63.438,63.625,1868200
7/31/1996,63.672,64.094,767100
8/1/1996,64.156,65.156,1168600
8/2/1996,66,66.563,1098500
8/5/1996,66.578,66.172,710200
8/6/1996,66.156,66.375,640000
8/7/1996,66.625,66.547,917800
8/8/1996,66.563,66.438,925100
8/9/1996,66.672,66.219,648800
8/12/1996,66.25,66.703,764200
8/13/1996,66.578,66.172,805200
8/14/1996,66.188,66.406,533800
8/15/1996,66.234,66.281,632600
8/16/1996,66.469,66.844,475100
8/19/1996,66.859,66.875,436400
8/20/1996,66.891,66.828,645700
8/21/1996,66.656,66.594,266400
8/22/1996,66.75,67.219,584800
8/23/1996,67.094,66.859,757100
8/26/1996,66.703,66.531,784700
8/27/1996,66.719,66.781,389400
8/28/1996,66.938,66.672,227600
8/29/1996,66.594,66.016,680200
8/30/1996,66,65.328,1500900
9/3/1996,64.469,65.75,1782000
9/4/1996,65.75,65.813,930200
9/5/1996,65.5,65.016,616600
9/6/1996,65.25,65.938,804900
9/9/1996,66.188,66.719,719200
9/10/1996,66.625,66.688,669900
9/11/1996,66.563,67.063,713500
9/12/1996,67.25,67.531,713300
9/13/1996,68.313,68.563,2008800
9/16/1996,68.656,68.813,1220200
9/17/1996,68.875,68.656,604700
9/18/1996,68.563,68.484,225500
9/19/1996,68.375,68.75,410000
9/20/1996,68.594,68.641,948400
9/23/1996,68.469,68.625,466800
9/24/1996,68.563,68.609,1269800
9/25/1996,68.938,68.656,1356300
9/26/1996,68.75,68.625,773200
9/27/1996,68.719,68.688,407600
9/30/1996,68.781,68.625,578200
10/1/1996,68.703,69,561400
10/2/1996,69.25,69.469,609000
10/3/1996,69.5,69.406,342200
10/4/1996,69.688,70.344,754100
10/7/1996,70.313,70.422,235100
10/8/1996,70.453,70.141,386200
10/9/1996,70.25,69.594,528800
10/10/1996,69.594,69.453,1562200
10/11/1996,69.719,70.313,331300
10/14/1996,70.313,70.406,201600
10/15/1996,71.125,70.313,776900
10/16/1996,70.5,70.656,590100
10/17/1996,70.875,70.844,792500
10/18/1996,70.875,71.219,695800
10/21/1996,71.281,71.125,856200
10/22/1996,71.063,70.625,848900
10/23/1996,70.469,70.859,735900
10/24/1996,70.859,70.25,370600
10/25/1996,70.234,70.313,568300
10/28/1996,70.375,69.844,975400
10/29/1996,70.063,70.406,713600
10/30/1996,70.625,70.172,470700
10/31/1996,70.266,70.844,726300
11/1/1996,70.984,70.594,821300
11/4/1996,70.688,71.063,1608400
11/5/1996,71.297,71.469,764000
11/6/1996,71.594,72.844,1665000
11/7/1996,72.625,73.016,1446300
11/8/1996,73.031,73.422,1355700
11/11/1996,73.25,73.344,655900
11/12/1996,73.547,73.125,719900
11/13/1996,73.203,73.453,481900
11/14/1996,73.188,73.938,558800
11/15/1996,74.125,74.031,2250900
11/18/1996,74.172,74.047,1518200
11/19/1996,74.141,74.578,1029300
11/20/1996,74.563,74.703,730000
11/21/1996,74.797,74.594,653000
11/22/1996,74.703,75.172,965100
11/25/1996,75.25,76.125,2058800
11/26/1996,76.281,75.875,2861800
11/27/1996,76.063,75.734,872000
11/29/1996,76,76.016,1073400
12/2/1996,75.922,76.047,1350600
12/3/1996,76.063,74.75,1777800
12/4/1996,74.875,74.953,2365100
12/5/1996,74.844,74.75,1697700
12/6/1996,73.25,74.313,3401800
12/9/1996,74.688,75.406,1864600
12/10/1996,75.563,75.047,1331600
12/11/1996,73.625,74.359,1847900
12/12/1996,74.781,73.125,2540200
12/13/1996,73.063,73.313,1678300
12/16/1996,73.5,72.375,1831100
12/17/1996,72.156,72.953,2023200
12/18/1996,73.375,73.531,1666800
12/19/1996,74.188,75.047,2269300
12/20/1996,75.125,74.844,1543200
12/23/1996,75.094,74.656,1263700
12/24/1996,74.844,75.203,633000
12/26/1996,75.438,75.781,1384300
12/27/1996,75.781,75.875,410400
12/30/1996,76.125,75.219,694100
12/31/1996,75.281,73.844,1378100
1/2/1997,74.375,74.031,2031900
1/3/1997,74.375,75.094,2123200
1/6/1997,75.094,74.438,1374100
1/7/1997,74.438,75.344,939000
1/8/1997,75.75,74.688,1802200
1/9/1997,75.063,75.313,1415700
1/10/1997,74.25,76.125,2369500
1/13/1997,76.5,76.016,1364600
1/14/1997,76.688,76.969,2111200
1/15/1997,76.719,76.781,1583900
1/16/1997,77.031,77.094,1308400
1/17/1997,77.203,77.563,1604000
1/20/1997,77.75,77.656,1889900
1/21/1997,77.375,78.281,2785800
1/22/1997,78.313,78.844,1201600
1/23/1997,79.063,77.75,2601100
1/24/1997,77.875,76.75,2176000
1/27/1997,76.875,76.531,2108500
1/28/1997,77.625,76.75,4376000
1/29/1997,76.875,77.5,1122700
1/30/1997,77.875,78.5,2126300
1/31/1997,78.938,78.406,3208100
2/3/1997,78.719,78.641,755000
2/4/1997,78.75,79.125,654100
2/5/1997,79.234,77.641,2255400
2/6/1997,77.781,78.156,2483100
2/7/1997,78.813,79.219,2321000
2/10/1997,79.25,78.469,1670000
2/11/1997,78.781,79.375,1664300
2/12/1997,79.375,80.5,2675400
2/13/1997,80.813,81.375,1104800
2/14/1997,81.188,81.188,1112900
2/18/1997,81.344,81.875,833100
2/19/1997,81.656,81.328,648100
2/20/1997,81.031,80.344,1193900
2/21/1997,80.406,80.375,1844400
2/24/1997,79.969,81.328,787300
2/25/1997,81.406,81.391,1653900
2/26/1997,81.313,80.594,1597800
2/27/1997,80.813,79.391,1813100
2/28/1997,79.25,79.156,2961200
3/3/1997,78.75,79.688,1210400
3/4/1997,79.906,79.25,1478700
3/5/1997,79.719,80.594,1254800
3/6/1997,80.625,80.125,1528500
3/7/1997,80.438,80.844,1859300
3/10/1997,80.938,81.688,1074900
3/11/1997,81.75,81.25,624600
3/12/1997,81.313,80.531,1055600
3/13/1997,80.25,79.281,2514100
3/14/1997,79.641,79.688,1642700
3/17/1997,79.25,79.906,3013500
3/18/1997,80,79.047,1352500
3/19/1997,78.844,78.781,1510000
3/20/1997,78.75,78.375,1808200
3/21/1997,78.688,78.438,2810600
3/24/1997,78.5,79.531,2145600
3/25/1997,79.344,78.75,2125800
3/26/1997,79.063,79.094,1335300
3/27/1997,79.375,77,2898500
3/31/1997,76.906,75.25,4270700
4/1/1997,75.25,75.859,3210900
4/2/1997,75.625,74.5,2672700
4/3/1997,74.438,74.906,2284200
4/4/1997,74.5,75.844,3706700
4/7/1997,76.188,76.141,2596200
4/8/1997,76.125,76.688,1822700
4/9/1997,77,76.063,2453200
4/10/1997,76.094,75.781,1996500
4/11/1997,75.063,73.375,4221600
4/14/1997,73.734,74.359,3988500
4/15/1997,75.25,75.625,2760400
4/16/1997,75.375,76.5,2273300
4/17/1997,76.5,76.188,1386000
4/18/1997,76.813,76.563,1702100
4/21/1997,76.75,76.063,2809400
4/22/1997,76.109,77.734,3215000
4/23/1997,77.656,77.813,2047700
4/24/1997,78.047,77.422,2689900
4/25/1997,77.063,76.531,1606200
4/28/1997,76.5,77.281,1666500
4/29/1997,78.594,79.719,3197400
4/30/1997,79.25,80.094,3372200
5/1/1997,80.219,80,2149500
5/2/1997,80.281,81.438,1448300
5/5/1997,81.656,83.375,3636200
5/6/1997,82.969,83.313,1721100
5/7/1997,83,81.5,2327200
5/8/1997,81.313,82.063,2923700
5/9/1997,82.969,82.625,2558200
5/12/1997,82.938,84,2357900
5/13/1997,83.938,83.656,1195100
5/14/1997,84.234,83.813,2772000
5/15/1997,83.813,84.375,884100
5/16/1997,84.125,83.219,1934200
5/19/1997,83.313,83.469,1375800
5/20/1997,83.281,84.469,1756400
5/21/1997,84.688,84.281,1208000
5/22/1997,84.375,84,907600
5/23/1997,84.375,84.781,644400
5/27/1997,84.375,85.125,1531000
5/28/1997,85.125,85.109,716700
5/29/1997,85.094,84.609,1282700
5/30/1997,83.219,85.156,2143300
6/2/1997,85.344,84.781,1479100
6/3/1997,84.406,84.5,1562100
6/4/1997,84.531,84.406,1063100
6/5/1997,84.594,84.719,1180800
6/6/1997,84.594,86.375,1511100
6/9/1997,86.438,86.813,1823400
6/10/1997,86.844,87.078,1217500
6/11/1997,87,87.281,1673800
6/12/1997,87.875,88.969,4273300
6/13/1997,89.063,89.719,2132900
6/16/1997,89.75,89.75,800400
6/17/1997,89.438,89.625,2048100
6/18/1997,89.125,89.313,1971900
6/19/1997,89.609,90.234,2029900
6/20/1997,89.938,89.578,1396900
6/23/1997,89.406,87.406,3991500
6/24/1997,88.25,89.625,4895100
6/25/1997,89.484,89,4708900
6/26/1997,88.844,88.563,2569900
6/27/1997,88.969,88.906,2617900
6/30/1997,88.906,88.313,2384900
7/1/1997,88.5,89.344,1749000
7/2/1997,89.563,90.813,1961800
7/3/1997,91.875,92.063,2539100
7/7/1997,92.375,91.125,1158600
7/8/1997,91.25,92.078,3396500
7/9/1997,92.313,91.063,5390300
7/10/1997,91.125,91.469,2072200
7/11/1997,91.594,91.781,2260400
7/14/1997,91.891,92.063,3186400
7/15/1997,92.313,92.531,2983100
7/16/1997,93.125,93.75,2621300
7/17/1997,93.625,93.281,1794800
7/18/1997,93.016,91.297,3961900
7/21/1997,91.281,91.313,3810300
7/22/1997,91.688,93.734,4243400
7/23/1997,93.938,93.656,3204300
7/24/1997,93.938,94.094,4152700
7/25/1997,94.563,94.031,2364800
7/28/1997,94.25,93.969,2794700
7/29/1997,93.625,94.281,2737100
7/30/1997,94.5,95.406,4839800
7/31/1997,95.406,95.313,2138700
8/1/1997,95.5,94.938,7077700
8/4/1997,94.781,95.188,2339500
8/5/1997,95.094,95.25,1467038
8/6/1997,95.438,96.031,2478200
8/7/1997,96.5,95.313,3641900
8/8/1997,94.313,93.375,7167600
8/11/1997,93.75,94.063,6355900
8/12/1997,94.219,92.563,6160800
8/13/1997,93.688,92.281,6982300
8/14/1997,93.094,92.625,3462700
8/15/1997,92.125,89.781,4907100
8/18/1997,90.375,91.781,5638900
8/19/1997,92.219,92.844,3802800
8/20/1997,92.938,94.25,3558200
8/21/1997,94.125,92.594,5392600
8/22/1997,91,92.563,7172900
8/25/1997,92.781,92.219,3888000
8/26/1997,92,90.859,4290000
8/27/1997,91,91.406,5484300
8/28/1997,91.188,90.016,4287900
8/29/1997,90.125,90.375,2652300
9/2/1997,90.688,93.313,7294000
9/3/1997,93.297,92.813,2812500
9/4/1997,93.063,93.406,2473700
9/5/1997,93.969,93.141,3663300
9/8/1997,93.719,93.547,803500
9/9/1997,93.219,93.594,1885200
9/10/1997,93.125,91.656,3623700
9/11/1997,91.781,91.188,7055900
9/12/1997,92,92.656,6708000
9/15/1997,92.656,92.5,2060500
9/16/1997,93.313,94.813,6979000
9/17/1997,95.375,94.813,2220000
9/18/1997,95,95.219,5045400
9/19/1997,94.656,95.031,1566400
9/22/1997,95.5,95.563,3259000
9/23/1997,95.563,95.125,1872800
9/24/1997,95.375,94.344,2793100
9/25/1997,94.25,93.688,6327800
9/26/1997,94.438,94.469,3995800
9/29/1997,94.5,95.375,2065000
9/30/1997,95,94.375,4137600
10/1/1997,95.25,95.625,3567500
10/2/1997,95.531,96.156,2577500
10/3/1997,97.469,96.641,6499900
10/6/1997,97.313,97.281,2272100
10/7/1997,97.531,98.188,1832800
10/8/1997,98.359,97.5,4439400
10/9/1997,96.781,97.156,3607800
10/10/1997,96.313,96.875,2858100
10/13/1997,97.344,96.969,1760300
10/14/1997,97.469,97,2235700
10/15/1997,96.313,96.781,2601700
10/16/1997,97.313,95.25,9488100
10/17/1997,95.016,94.281,8151300
10/20/1997,94.844,95.625,3636400
10/21/1997,96.219,97.484,5225400
10/22/1997,97.344,96.844,4485200
10/23/1997,94.938,94.938,8054100
10/24/1997,96.156,94,6778700
10/27/1997,93.016,87.188,10840700
10/28/1997,84.375,92.219,19548000
10/29/1997,92.5,91.969,10184200
10/30/1997,90.625,89.938,9772900
10/31/1997,91.813,92.063,7072700
11/3/1997,93.188,94,5548500
11/4/1997,93.875,94,3455700
11/5/1997,94.188,94.313,4774900
11/6/1997,94.031,93.953,3679800
11/7/1997,92.375,92.938,10606800
11/10/1997,93.625,92.375,4347900
11/11/1997,92.688,92.406,3212400
11/12/1997,91.625,90.5,6775300
11/13/1997,91.469,91.813,8589600
11/14/1997,92.313,93.063,5827900
11/17/1997,94.375,94.781,5149900
11/18/1997,94.813,94.188,3433600
11/19/1997,93.688,94.656,4387900
11/20/1997,95.313,96.094,4822700
11/21/1997,96.625,96.75,5436500
11/24/1997,96,95,4337200
11/25/1997,95.625,95.25,4525000
11/26/1997,95.875,95.531,2681100
11/28/1997,95.75,95.625,1564700
12/1/1997,96.219,98.094,4850900
12/2/1997,97.688,97.5,1974900
12/3/1997,97.625,97.781,3302500
12/4/1997,98.5,97.688,2872500
12/5/1997,97.375,98.938,3458800
12/8/1997,98.969,98.656,2289200
12/9/1997,98.219,98.063,1703000
12/10/1997,97.563,97.219,3558400
12/11/1997,96.313,95.563,5072800
12/12/1997,96.438,95.75,4478400
12/15/1997,96.25,96.719,4674700
12/16/1997,97.219,97.313,2885800
12/17/1997,97.844,96.813,2236300
12/18/1997,96.938,95.875,4658300
12/19/1997,94.531,94.781,8556000
12/22/1997,95.438,95.391,5136800
12/23/1997,95.438,93.688,4436500
12/24/1997,94.438,93.406,2019200
12/26/1997,94.125,93.781,941800
12/29/1997,94.594,95.625,2080000
12/30/1997,95.938,97.125,3616000
12/31/1997,96.875,97.063,4359500
1/2/1998,97.313,97.563,2360900
1/5/1998,97.844,97.781,4191800
1/6/1998,97.25,96.219,3154900
1/7/1998,96.094,96.469,4424200
1/8/1998,96.313,95.625,3831000
1/9/1998,95.25,92.313,10258800
1/12/1998,91.125,94,12097900
1/13/1998,94.625,95.313,5224900
1/14/1998,95.688,95.75,3770400
1/15/1998,95.5,94.953,2875400
1/16/1998,96.25,96.313,4374800
1/20/1998,96.688,97.875,5091700
1/21/1998,97.219,96.938,4699400
1/22/1998,96.156,96.078,4543400
1/23/1998,96.5,95.938,6350300
1/26/1998,96.375,95.875,4362900
1/27/1998,95.813,96.844,7044200
1/28/1998,97.406,97.719,4268600
1/29/1998,97.844,98.25,8007700
1/30/1998,98.781,98.313,3649100
2/2/1998,99.906,99.938,5756300
2/3/1998,100,100.688,2763000
2/4/1998,100.281,100.563,3374000
2/5/1998,101.313,100.5,5076200
2/6/1998,101,101.625,5701200
2/9/1998,101.719,101.281,2322200
2/10/1998,101.438,102.25,3660400
2/11/1998,102.094,102.156,4073200
2/12/1998,101.719,102.594,5024700
2/13/1998,102.188,102,2101300
2/17/1998,102.813,102.5,3055500
2/18/1998,102.313,103.438,3007400
2/19/1998,103.25,102.891,3387800
2/20/1998,103.078,103.656,3707000
2/23/1998,104.25,104.063,3227800
2/24/1998,103.906,103.25,3386800
2/25/1998,103.75,104.531,3481800
2/26/1998,104.438,105.125,3187600
2/27/1998,104.969,105.125,3442900
3/2/1998,105.25,104.906,4252300
3/3/1998,104.531,105.5,3349200
3/4/1998,105.094,104.813,4404100
3/5/1998,103.5,103.844,7268000
3/6/1998,104.563,105.938,6896300
3/9/1998,105.531,105.563,3362800
3/10/1998,106.219,106.563,5481900
3/11/1998,106.969,107.063,3439600
3/12/1998,107.094,107.5,3191300
3/13/1998,107.844,107.094,2879400
3/16/1998,107.844,108.25,3223600
3/17/1998,108.313,108.563,4581900
3/18/1998,108.25,108.969,1944100
3/19/1998,108.969,109.25,2554800
3/20/1998,109.563,109.875,3123300
3/23/1998,109.719,109.625,4453100
3/24/1998,110.063,110.563,3333600
3/25/1998,111.406,110.156,4597600
3/26/1998,109.875,110.094,3333500
3/27/1998,110.75,109.625,2611300
3/30/1998,109.625,109.563,3108700
3/31/1998,110.156,109.938,5926500
4/1/1998,110.313,110.828,2929000
4/2/1998,110.938,112.031,3920900
4/3/1998,112.344,112.594,3787600
4/6/1998,113.25,111.688,4550500
4/7/1998,111.75,110.938,5583700
4/8/1998,111.219,110.313,4854800
4/9/1998,110.563,111.188,4481200
4/13/1998,111.375,110.875,4350200
4/14/1998,111.125,111.813,3279100
4/15/1998,111.969,112.125,3867200
4/16/1998,111.313,110.813,7177900
4/17/1998,110.719,112.281,5688800
4/20/1998,112,112.25,3688300
4/21/1998,112.438,112.781,4573200
4/22/1998,112.875,113.094,2386100
4/23/1998,112.625,112,5062000
4/24/1998,111.75,110.813,11039700
4/27/1998,109.375,108.719,14510200
4/28/1998,109.781,108.563,6511400
4/29/1998,109.031,109.313,7703100
4/30/1998,110.563,111.344,8684500
5/1/1998,111.75,112.594,4008800
5/4/1998,112.719,112.313,4537200
5/5/1998,112,111.531,5146400
5/6/1998,112.125,110.219,5526100
5/7/1998,110.5,109.344,6940400
5/8/1998,110,111.125,7950000
5/11/1998,111.563,110.75,6336300
5/12/1998,110.813,111.938,6045200
5/13/1998,112.063,112.219,4441500
5/14/1998,111.531,111.656,4187500
5/15/1998,112,111.031,6716100
5/18/1998,110.719,110.594,4847200
5/19/1998,111,111.344,5918700
5/20/1998,112.094,112.406,5716600
5/21/1998,112.375,111.688,6301500
5/22/1998,111.75,111.25,4862200
5/26/1998,112.094,109.469,6899300
5/27/1998,108.531,109.625,10202600
5/28/1998,109.875,110.125,4907600
5/29/1998,110.625,109.031,4772600
6/1/1998,108.969,109.531,6092200
6/2/1998,110,109.625,6701100
6/3/1998,109.875,107.875,6445100
6/4/1998,108.25,109.875,6566300
6/5/1998,110.375,112,8463200
6/8/1998,111.938,111.875,4159900
6/9/1998,111.719,112.219,2725300
6/10/1998,111.625,111.5,6186900
6/11/1998,111.438,109.406,8056600
6/12/1998,109.875,110.438,9779000
6/15/1998,108.813,107.531,10226900
6/16/1998,108.406,109.188,7471500
6/17/1998,110.156,111.469,12057700
6/18/1998,111.188,110.969,3844600
6/19/1998,111.063,110.063,3549100
6/22/1998,110.25,110.594,5438300
6/23/1998,111.094,111.906,5004600
6/24/1998,112.156,113.406,8291900
6/25/1998,113.906,113.219,5854800
6/26/1998,113.313,113.688,4833100
6/29/1998,114.25,114.094,5953400
6/30/1998,113.906,113.313,4284800
7/1/1998,114.063,114.625,3489500
7/2/1998,114.719,114.844,3503900
7/6/1998,114.781,116,3144400
7/7/1998,115.984,115.781,4920700
7/8/1998,115.875,116.625,6875000
7/9/1998,116.281,115.844,6942500
7/10/1998,116.031,116.469,7849700
7/13/1998,116.563,116.5,6555100
7/14/1998,116.938,117.813,6983600
7/15/1998,118.063,117.594,4977500
7/16/1998,117.688,118.406,6315600
7/17/1998,118.625,118.563,3539500
7/20/1998,118.75,118.563,2338400
7/21/1998,119,116.5,5518600
7/22/1998,116.344,116.5,10417300
7/23/1998,116.313,114.188,15110900
7/24/1998,114.969,114.094,11540500
7/27/1998,113.625,114.906,9600000
7/28/1998,114.438,112.969,13693000
7/29/1998,113.719,112.531,7462400
7/30/1998,113.625,114.219,6821600
7/31/1998,114.344,111.781,7680500
8/3/1998,111.781,111.313,10486500
8/4/1998,112.219,107,15091600
8/5/1998,107.938,108.469,21718400
8/6/1998,108.125,108.938,13084400
8/7/1998,109.688,109.125,12083800
8/10/1998,108.75,108.5,6273000
8/11/1998,106.781,106.875,14287100
8/12/1998,107.75,108.688,11158400
8/13/1998,108.813,107.375,9073900
8/14/1998,108.344,106.125,8628500
8/17/1998,106,108.375,11290000
8/18/1998,109,110.375,7603900
8/19/1998,111.094,110.094,6258600
8/20/1998,109.688,109.438,7402800
8/21/1998,108.188,108.563,16684700
8/24/1998,109.25,109.25,7201700
8/25/1998,110.375,109.5,9688300
8/26/1998,108.281,108.875,9339700
8/27/1998,107,103.75,24887800
8/28/1998,104.969,103.375,23735900
8/31/1998,103.75,96,22563100
9/1/1998,96.063,100.063,24748500
9/2/1998,99.813,99.344,13843200
9/3/1998,97.625,98.563,17311300
9/4/1998,99.438,97.75,17783800
9/8/1998,100.875,103,14746500
9/9/1998,102.75,100.5,12109700
9/10/1998,98.438,98.5,19913900
9/11/1998,98.188,101.688,20379800
9/14/1998,102.875,103.438,10686800
9/15/1998,102.875,104.063,8337900
9/16/1998,104.75,105,11024900
9/17/1998,102.25,102,12945200
9/18/1998,102.375,102.094,7019200
9/21/1998,99.625,102.031,8834600
9/22/1998,103.5,102.875,7270100
9/23/1998,103.875,107,13688500
9/24/1998,106.313,104.375,11129500
9/25/1998,103.125,104.25,10247400
9/28/1998,105.313,105.188,8847800
9/29/1998,105.375,104.938,10618100
9/30/1998,103.5,101.75,7908400
10/1/1998,100.031,98.813,13335600
10/2/1998,98.875,100.719,14351800
10/5/1998,99.594,98.688,12807200
10/6/1998,100.75,98.594,12621000
10/7/1998,98.625,97.125,14348500
10/8/1998,94.563,96.594,20625000
10/9/1998,97,98.531,12708500
10/12/1998,100.625,99.969,9508500
10/13/1998,99.563,99.625,6256800
10/14/1998,98.938,100.563,8176900
10/15/1998,100.125,105.969,20541100
10/16/1998,106.125,106,16573900
10/19/1998,105.688,106.375,7915900
10/20/1998,107.563,107,14611600
10/21/1998,106.875,106.625,9178400
10/22/1998,106.781,108.219,8277500
10/23/1998,107.969,106.844,6237200
10/26/1998,107.719,107.625,5838600
10/27/1998,108.438,107,10089700
